Time,Date,Public_Bet_%,Public_Money_%,Odds,Delta
11:37 AM,Dec 12,55,74,-104,
11:23 AM,Dec 12,55,74,-104,-4
10:19 AM,Dec 12,55,74,+100,
5:27 AM,Dec 12,55,74,+100,
4:56 AM,Dec 12,55,74,+100,
3:19 AM,Dec 12,55,74,+100,
1:13 AM,Dec 12,55,74,+100,
1:02 AM,Dec 12,54,74,+100,4
1:01 AM,Dec 12,54,74,-104,-4
12:02 AM,Dec 12,54,74,+100,
11:55 PM,Dec 11,54,74,+100,
11:21 PM,Dec 11,54,74,+100,
10:41 PM,Dec 11,54,74,+100,
10:28 PM,Dec 11,54,74,+100,
10:27 PM,Dec 11,54,74,+100,
10:18 PM,Dec 11,54,74,+100,
10:16 PM,Dec 11,54,74,+100,
9:55 PM,Dec 11,54,74,+100,
9:54 PM,Dec 11,54,74,+100,
9:44 PM,Dec 11,54,74,+100,
9:43 PM,Dec 11,54,74,+100,
9:38 PM,Dec 11,54,74,+100,
9:37 PM,Dec 11,54,74,+100,
8:32 PM,Dec 11,54,74,+100,
7:46 PM,Dec 11,54,75,+100,
7:45 PM,Dec 11,54,75,+100,
6:43 PM,Dec 11,54,75,+100,
5:54 PM,Dec 11,54,75,+100,4
2:23 PM,Dec 11,54,75,-104,
1:39 PM,Dec 11,54,75,-104,
1:34 PM,Dec 11,54,75,-104,
1:30 PM,Dec 11,54,75,-104,
9:32 PM,Dec 10,54,75,-104,
4:12 PM,Dec 10,54,76,-104,
4:02 PM,Dec 10,54,77,-104,
2:27 PM,Dec 10,54,76,-104,
2:07 PM,Dec 10,54,76,-104,
1:57 PM,Dec 10,54,77,-104,
1:52 PM,Dec 10,54,76,-104,
1:42 PM,Dec 10,54,77,-104,-4
12:22 PM,Dec 10,54,77,+100,4
11:36 AM,Dec 10,54,77,-104,
11:35 AM,Dec 10,54,77,-104,
11:21 AM,Dec 10,54,77,-104,
6:42 AM,Dec 10,54,77,-104,
12:36 AM,Dec 10,55,77,-104,-4
12:34 AM,Dec 10,55,77,+100,4
12:14 AM,Dec 10,55,77,-104,-4
12:12 AM,Dec 10,55,77,+100,4
12:09 AM,Dec 10,55,77,-104,-4
12:05 AM,Dec 10,55,77,+100,4
12:02 AM,Dec 10,55,77,-104,-4
11:59 PM,Dec 09,55,77,+100,4
11:23 PM,Dec 09,55,77,-104,-4
9:16 PM,Dec 09,55,77,+100,4
9:15 PM,Dec 09,55,77,-104,-4
8:07 PM,Dec 09,55,77,+100,
7:02 PM,Dec 09,55,78,+100,
6:37 PM,Dec 09,55,77,+100,
5:17 PM,Dec 09,55,78,+100,
5:07 PM,Dec 09,55,78,+100,
4:52 PM,Dec 09,54,78,+100,
4:47 PM,Dec 09,55,78,+100,
4:37 PM,Dec 09,54,78,+100,
1:02 PM,Dec 09,54,77,+100,4
1:01 PM,Dec 09,54,77,-104,-4
12:22 PM,Dec 09,54,77,+100,
10:00 AM,Dec 09,54,70,+100,1
9:58 AM,Dec 09,54,70,-101,-1
9:52 AM,Dec 09,54,70,+100,
7:37 AM,Dec 09,54,69,+100,
12:42 AM,Dec 09,54,69,-100,
12:12 AM,Dec 09,54,70,-100,
11:57 PM,Dec 08,54,69,-100,
11:22 PM,Dec 08,54,68,-100,4
11:17 PM,Dec 08,54,68,-104,
10:22 PM,Dec 08,54,69,-104,
10:17 PM,Dec 08,54,68,-104,
10:07 PM,Dec 08,53,68,-104,
9:12 PM,Dec 08,54,68,-104,
8:52 PM,Dec 08,53,68,-104,
7:47 PM,Dec 08,54,68,-104,
7:37 PM,Dec 08,54,69,-104,
7:32 PM,Dec 08,54,68,-104,
7:27 PM,Dec 08,54,69,-104,
2:17 PM,Dec 08,53,68,-104,
1:57 PM,Dec 08,53,69,-104,
1:42 PM,Dec 08,53,68,-104,
1:12 PM,Dec 08,53,69,-104,
12:47 PM,Dec 08,53,68,-104,
11:12 AM,Dec 08,53,69,-104,
11:07 AM,Dec 08,53,70,-104,3
8:02 AM,Dec 08,54,70,-107,
12:58 AM,Dec 08,55,70,-107,
12:48 AM,Dec 08,55,71,-107,
12:33 AM,Dec 08,55,70,-107,
12:28 AM,Dec 08,55,71,-107,
12:23 AM,Dec 08,55,70,-107,
12:02 AM,Dec 08,55,71,-107,6
12:00 AM,Dec 08,55,71,-113,-5
11:33 PM,Dec 07,55,71,-108,
11:18 PM,Dec 07,56,71,-108,
10:51 PM,Dec 07,56,72,-108,-8
9:38 PM,Dec 07,56,72,+100,
9:05 PM,Dec 07,56,73,+100,4
8:58 PM,Dec 07,56,73,-104,
8:53 PM,Dec 07,57,73,-104,
8:38 PM,Dec 07,56,73,-104,
8:03 PM,Dec 07,57,73,-104,4
7:43 PM,Dec 07,57,74,-108,
7:33 PM,Dec 07,58,74,-108,
7:31 PM,Dec 07,58,74,-108,
7:10 PM,Dec 07,58,74,-108,
6:52 PM,Dec 07,58,74,-108,
6:27 PM,Dec 07,58,74,-108,
6:17 PM,Dec 07,58,75,-108,
5:37 PM,Dec 07,59,75,-108,
4:55 PM,Dec 07,58,74,-108,7
4:52 PM,Dec 07,58,74,-115,
4:51 PM,Dec 07,58,75,-115,-7
4:42 PM,Dec 07,58,75,-108,7
4:29 PM,Dec 07,58,75,-115,-7
4:01 PM,Dec 07,58,75,-108,7
3:57 PM,Dec 07,58,75,-115,
3:40 PM,Dec 07,59,74,-115,5
3:07 PM,Dec 07,59,74,-120,
3:02 PM,Dec 07,60,74,-120,
2:37 PM,Dec 07,61,75,-120,
2:12 PM,Dec 07,62,75,-120,
1:52 PM,Dec 07,63,75,-120,
1:47 PM,Dec 07,64,75,-120,
1:37 PM,Dec 07,66,75,-120,
1:32 PM,Dec 07,67,75,-120,
1:27 PM,Dec 07,67,76,-120,
1:25 PM,Dec 07,68,76,-120,
1:24 PM,Dec 07,68,76,-120,
1:22 PM,Dec 07,68,76,-120,
1:19 PM,Dec 07,71,94,-120,
1:17 PM,Dec 07,71,94,-120,
1:17 PM,Dec 07,70,92,-120,-5
ALA vs OKLA,7:58 AM,Today,60,81,-102,2
ALA vs OKLA,1:09 AM,Today,60,81,-104,
ALA vs OKLA,4:35 PM,Dec 16,60,81,-104,
ALA vs OKLA,2:27 PM,Dec 16,60,81,-104,
ALA vs OKLA,1:45 PM,Dec 16,60,82,-104,
ALA vs OKLA,12:52 PM,Dec 16,60,82,-104,
ALA vs OKLA,12:42 PM,Dec 16,60,81,-104,
ALA vs OKLA,12:37 PM,Dec 16,60,82,-104,
ALA vs OKLA,12:27 PM,Dec 16,60,81,-104,
ALA vs OKLA,10:47 AM,Dec 16,60,82,-104,
ALA vs OKLA,10:22 AM,Dec 16,59,82,-104,
ALA vs OKLA,10:17 AM,Dec 16,60,82,-104,
ALA vs OKLA,9:57 AM,Dec 16,59,82,-104,
ALA vs OKLA,11:27 PM,Dec 15,60,82,-104,
ALA vs OKLA,7:50 PM,Dec 15,59,82,-104,-2
ALA vs OKLA,7:17 PM,Dec 15,59,82,-102,
ALA vs OKLA,4:07 PM,Dec 15,60,82,-102,
ALA vs OKLA,2:47 PM,Dec 15,60,83,-102,
ALA vs OKLA,10:37 AM,Dec 15,59,83,-102,
ALA vs OKLA,10:32 AM,Dec 15,59,83,-102,
ALA vs OKLA,10:31 AM,Dec 15,59,83,-102,
ALA vs OKLA,10:30 AM,Dec 15,59,83,-102,
ALA vs OKLA,9:17 AM,Dec 15,59,83,-102,
ALA vs OKLA,8:42 AM,Dec 15,60,83,-102,
ALA vs OKLA,8:17 AM,Dec 15,59,83,-102,
ALA vs OKLA,8:12 AM,Dec 15,60,83,-102,
ALA vs OKLA,8:02 AM,Dec 15,59,83,-102,
ALA vs OKLA,7:43 AM,Dec 15,60,83,-102,
ALA vs OKLA,6:45 AM,Dec 15,59,83,-102,
ALA vs OKLA,6:40 AM,Dec 15,59,83,-102,
ALA vs OKLA,6:39 AM,Dec 15,59,83,-102,
ALA vs OKLA,6:11 AM,Dec 15,59,83,-102,
ALA vs OKLA,6:10 AM,Dec 15,59,83,-102,
ALA vs OKLA,6:05 AM,Dec 15,59,83,-102,
ALA vs OKLA,6:04 AM,Dec 15,59,83,-102,
ALA vs OKLA,6:03 AM,Dec 15,59,83,-102,
ALA vs OKLA,6:02 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:57 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:55 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:50 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:48 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:40 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:39 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:38 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:37 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:36 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:35 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:32 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:31 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:29 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:28 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:26 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:25 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:24 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:23 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:18 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:17 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:15 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:14 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:12 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:12 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:08 AM,Dec 15,59,83,-102,
ALA vs OKLA,5:07 AM,Dec 15,59,83,-102,
ALA vs OKLA,1:52 AM,Dec 15,59,83,-102,
ALA vs OKLA,1:51 AM,Dec 15,59,83,-102,
ALA vs OKLA,1:50 AM,Dec 15,59,83,-102,
ALA vs OKLA,1:48 AM,Dec 15,59,83,-102,
ALA vs OKLA,1:44 AM,Dec 15,59,83,-102,
ALA vs OKLA,1:42 AM,Dec 15,59,83,-102,
ALA vs OKLA,1:39 AM,Dec 15,59,83,-102,
ALA vs OKLA,1:37 AM,Dec 15,59,83,-102,
ALA vs OKLA,12:59 AM,Dec 15,59,83,-102,
ALA vs OKLA,12:59 AM,Dec 15,59,83,-102,
ALA vs OKLA,12:52 AM,Dec 15,59,83,-102,
ALA vs OKLA,12:51 AM,Dec 15,59,83,-102,
ALA vs OKLA,12:49 AM,Dec 15,59,83,-102,
ALA vs OKLA,12:48 AM,Dec 15,59,83,-102,
ALA vs OKLA,12:48 AM,Dec 15,59,77,-102,
ALA vs OKLA,12:43 AM,Dec 15,59,77,-102,
ALA vs OKLA,12:29 AM,Dec 15,59,73,-102,
ALA vs OKLA,12:23 AM,Dec 15,59,73,-102,
ALA vs OKLA,12:04 AM,Dec 15,59,73,-102,
ALA vs OKLA,12:01 AM,Dec 15,59,73,-102,
ALA vs OKLA,5:16 PM,Dec 14,59,73,-102,-2
ALA vs OKLA,3:56 PM,Dec 14,59,73,+100,
ALA vs OKLA,3:54 PM,Dec 14,59,73,+100,
ALA vs OKLA,3:44 PM,Dec 14,59,73,+100,
ALA vs OKLA,3:37 PM,Dec 14,59,73,+100,2
ALA vs OKLA,2:50 PM,Dec 14,59,73,-102,-2
ALA vs OKLA,2:27 PM,Dec 14,59,73,+100,2
ALA vs OKLA,12:39 PM,Dec 14,59,73,-102,-2
ALA vs OKLA,12:36 PM,Dec 14,59,73,+100,4
ALA vs OKLA,7:26 PM,Dec 13,59,73,-104,-4
ALA vs OKLA,7:22 PM,Dec 13,59,73,+100,4
ALA vs OKLA,5:15 PM,Dec 13,59,73,-104,
ALA vs OKLA,4:39 PM,Dec 13,59,73,-104,
ALA vs OKLA,3:05 PM,Dec 13,59,73,-104,-4
ALA vs OKLA,3:03 PM,Dec 13,59,73,+100,4
ALA vs OKLA,10:57 AM,Dec 13,59,73,-104,
ALA vs OKLA,10:47 AM,Dec 13,58,73,-104,
ALA vs OKLA,10:12 AM,Dec 13,59,73,-104,
ALA vs OKLA,3:42 AM,Dec 13,58,73,-104,
ALA vs OKLA,3:01 AM,Dec 13,58,73,-104,
ALA vs OKLA,3:00 AM,Dec 13,58,73,-104,
ALA vs OKLA,2:55 AM,Dec 13,58,73,-104,
ALA vs OKLA,2:54 AM,Dec 13,58,73,-104,
ALA vs OKLA,2:53 AM,Dec 13,58,73,-104,
ALA vs OKLA,2:52 AM,Dec 13,58,73,-104,
ALA vs OKLA,2:50 AM,Dec 13,58,73,-104,
ALA vs OKLA,2:49 AM,Dec 13,58,73,-104,
ALA vs OKLA,1:10 AM,Dec 13,58,73,-104,
ALA vs OKLA,1:06 AM,Dec 13,58,73,-104,
ALA vs OKLA,1:02 AM,Dec 13,58,73,-104,
ALA vs OKLA,1:01 AM,Dec 13,58,73,-104,
ALA vs OKLA,12:37 AM,Dec 13,58,73,-104,
ALA vs OKLA,10:32 PM,Dec 12,57,73,-104,
ALA vs OKLA,10:30 PM,Dec 12,57,73,-104,
ALA vs OKLA,9:55 PM,Dec 12,57,73,-104,
ALA vs OKLA,9:53 PM,Dec 12,57,73,-104,
ALA vs OKLA,8:34 PM,Dec 12,57,73,-104,
ALA vs OKLA,8:26 PM,Dec 12,57,73,-104,
ALA vs OKLA,8:09 PM,Dec 12,57,73,-104,
ALA vs OKLA,7:26 PM,Dec 12,57,73,-104,
ALA vs OKLA,5:59 PM,Dec 12,57,73,-104,
ALA vs OKLA,4:47 PM,Dec 12,57,73,-104,
ALA vs OKLA,3:59 PM,Dec 12,56,73,-104,
ALA vs OKLA,2:29 PM,Dec 12,56,73,-104,1
ALA vs OKLA,2:28 PM,Dec 12,56,73,-105,-1
ALA vs OKLA,1:53 PM,Dec 12,56,73,-104,
ALA vs OKLA,1:48 PM,Dec 12,56,74,-104,
ALA vs OKLA,1:28 PM,Dec 12,56,73,-104,
ALA vs OKLA,1:28 PM,Dec 12,56,74,-104,
ALA vs OKLA,12:43 PM,Dec 12,56,74,-104,
ALA vs OKLA,11:57 AM,Dec 12,56,74,-104,
ALA vs OKLA,11:37 AM,Dec 12,55,74,-104,
ALA vs OKLA,11:23 AM,Dec 12,55,74,-104,-4
ALA vs OKLA,10:19 AM,Dec 12,55,74,+100,
ALA vs OKLA,5:27 AM,Dec 12,55,74,+100,
ALA vs OKLA,4:56 AM,Dec 12,55,74,+100,
ALA vs OKLA,3:19 AM,Dec 12,55,74,+100,
ALA vs OKLA,1:13 AM,Dec 12,55,74,+100,
ALA vs OKLA,1:02 AM,Dec 12,54,74,+100,4
ALA vs OKLA,1:01 AM,Dec 12,54,74,-104,-4
ALA vs OKLA,12:02 AM,Dec 12,54,74,+100,
ALA vs OKLA,11:55 PM,Dec 11,54,74,+100,
ALA vs OKLA,11:21 PM,Dec 11,54,74,+100,
ALA vs OKLA,10:41 PM,Dec 11,54,74,+100,
ALA vs OKLA,10:28 PM,Dec 11,54,74,+100,
ALA vs OKLA,10:27 PM,Dec 11,54,74,+100,
ALA vs OKLA,10:18 PM,Dec 11,54,74,+100,
ALA vs OKLA,10:16 PM,Dec 11,54,74,+100,
ALA vs OKLA,9:55 PM,Dec 11,54,74,+100,
ALA vs OKLA,9:54 PM,Dec 11,54,74,+100,
ALA vs OKLA,9:44 PM,Dec 11,54,74,+100,
ALA vs OKLA,9:43 PM,Dec 11,54,74,+100,
ALA vs OKLA,9:38 PM,Dec 11,54,74,+100,
ALA vs OKLA,9:37 PM,Dec 11,54,74,+100,
ALA vs OKLA,8:32 PM,Dec 11,54,74,+100,
ALA vs OKLA,7:46 PM,Dec 11,54,75,+100,
ALA vs OKLA,7:45 PM,Dec 11,54,75,+100,
ALA vs OKLA,6:43 PM,Dec 11,54,75,+100,
ALA vs OKLA,5:54 PM,Dec 11,54,75,+100,4
ALA vs OKLA,2:23 PM,Dec 11,54,75,-104,
ALA vs OKLA,1:39 PM,Dec 11,54,75,-104,
ALA vs OKLA,1:34 PM,Dec 11,54,75,-104,
ALA vs OKLA,1:30 PM,Dec 11,54,75,-104,
ALA vs OKLA,9:32 PM,Dec 10,54,75,-104,
ALA vs OKLA,4:12 PM,Dec 10,54,76,-104,
ALA vs OKLA,4:02 PM,Dec 10,54,77,-104,
ALA vs OKLA,2:27 PM,Dec 10,54,76,-104,
ALA vs OKLA,2:07 PM,Dec 10,54,76,-104,
ALA vs OKLA,1:57 PM,Dec 10,54,77,-104,
ALA vs OKLA,1:52 PM,Dec 10,54,76,-104,
ALA vs OKLA,1:42 PM,Dec 10,54,77,-104,-4
ALA vs OKLA,12:22 PM,Dec 10,54,77,+100,4
ALA vs OKLA,11:36 AM,Dec 10,54,77,-104,
ALA vs OKLA,11:35 AM,Dec 10,54,77,-104,
ALA vs OKLA,11:21 AM,Dec 10,54,77,-104,
ALA vs OKLA,6:42 AM,Dec 10,54,77,-104,
ALA vs OKLA,12:36 AM,Dec 10,55,77,-104,-4
ALA vs OKLA,12:34 AM,Dec 10,55,77,+100,4
ALA vs OKLA,12:14 AM,Dec 10,55,77,-104,-4
ALA vs OKLA,12:12 AM,Dec 10,55,77,+100,4
ALA vs OKLA,12:09 AM,Dec 10,55,77,-104,-4
ALA vs OKLA,12:05 AM,Dec 10,55,77,+100,4
ALA vs OKLA,12:02 AM,Dec 10,55,77,-104,-4
ALA vs OKLA,11:59 PM,Dec 09,55,77,+100,4
ALA vs OKLA,11:23 PM,Dec 09,55,77,-104,-4
ALA vs OKLA,9:16 PM,Dec 09,55,77,+100,4
ALA vs OKLA,9:15 PM,Dec 09,55,77,-104,-4
ALA vs OKLA,8:07 PM,Dec 09,55,77,+100,
ALA vs OKLA,7:02 PM,Dec 09,55,78,+100,
ALA vs OKLA,6:37 PM,Dec 09,55,77,+100,
ALA vs OKLA,5:17 PM,Dec 09,55,78,+100,
ALA vs OKLA,5:07 PM,Dec 09,55,78,+100,
ALA vs OKLA,4:52 PM,Dec 09,54,78,+100,
ALA vs OKLA,4:47 PM,Dec 09,55,78,+100,
ALA vs OKLA,4:37 PM,Dec 09,54,78,+100,
ALA vs OKLA,1:02 PM,Dec 09,54,77,+100,4
ALA vs OKLA,1:01 PM,Dec 09,54,77,-104,-4
ALA vs OKLA,12:22 PM,Dec 09,54,77,+100,
ALA vs OKLA,10:00 AM,Dec 09,54,70,+100,1
ALA vs OKLA,9:58 AM,Dec 09,54,70,-101,-1
ALA vs OKLA,9:52 AM,Dec 09,54,70,+100,
ALA vs OKLA,7:37 AM,Dec 09,54,69,+100,
ALA vs OKLA,12:42 AM,Dec 09,54,69,-100,
ALA vs OKLA,12:12 AM,Dec 09,54,70,-100,
ALA vs OKLA,11:57 PM,Dec 08,54,69,-100,
ALA vs OKLA,11:22 PM,Dec 08,54,68,-100,4
ALA vs OKLA,11:17 PM,Dec 08,54,68,-104,
ALA vs OKLA,10:22 PM,Dec 08,54,69,-104,
ALA vs OKLA,10:17 PM,Dec 08,54,68,-104,
ALA vs OKLA,10:07 PM,Dec 08,53,68,-104,
ALA vs OKLA,9:12 PM,Dec 08,54,68,-104,
ALA vs OKLA,8:52 PM,Dec 08,53,68,-104,
ALA vs OKLA,7:47 PM,Dec 08,54,68,-104,
ALA vs OKLA,7:37 PM,Dec 08,54,69,-104,
ALA vs OKLA,7:32 PM,Dec 08,54,68,-104,
ALA vs OKLA,7:27 PM,Dec 08,54,69,-104,
ALA vs OKLA,2:17 PM,Dec 08,53,68,-104,
ALA vs OKLA,1:57 PM,Dec 08,53,69,-104,
ALA vs OKLA,1:42 PM,Dec 08,53,68,-104,
ALA vs OKLA,1:12 PM,Dec 08,53,69,-104,
ALA vs OKLA,12:47 PM,Dec 08,53,68,-104,
ALA vs OKLA,11:12 AM,Dec 08,53,69,-104,
ALA vs OKLA,11:07 AM,Dec 08,53,70,-104,3
ALA vs OKLA,8:02 AM,Dec 08,54,70,-107,
ALA vs OKLA,12:58 AM,Dec 08,55,70,-107,
ALA vs OKLA,12:48 AM,Dec 08,55,71,-107,
ALA vs OKLA,12:33 AM,Dec 08,55,70,-107,
ALA vs OKLA,12:28 AM,Dec 08,55,71,-107,
ALA vs OKLA,12:23 AM,Dec 08,55,70,-107,
ALA vs OKLA,12:02 AM,Dec 08,55,71,-107,6
ALA vs OKLA,12:00 AM,Dec 08,55,71,-113,-5
ALA vs OKLA,11:33 PM,Dec 07,55,71,-108,
ALA vs OKLA,11:18 PM,Dec 07,56,71,-108,
ALA vs OKLA,10:51 PM,Dec 07,56,72,-108,-8
ALA vs OKLA,9:38 PM,Dec 07,56,72,+100,
ALA vs OKLA,9:05 PM,Dec 07,56,73,+100,4
ALA vs OKLA,8:58 PM,Dec 07,56,73,-104,
ALA vs OKLA,8:53 PM,Dec 07,57,73,-104,
ALA vs OKLA,8:38 PM,Dec 07,56,73,-104,
ALA vs OKLA,8:03 PM,Dec 07,57,73,-104,4
ALA vs OKLA,7:43 PM,Dec 07,57,74,-108,
ALA vs OKLA,7:33 PM,Dec 07,58,74,-108,
ALA vs OKLA,7:31 PM,Dec 07,58,74,-108,
ALA vs OKLA,7:10 PM,Dec 07,58,74,-108,
ALA vs OKLA,6:52 PM,Dec 07,58,74,-108,
ALA vs OKLA,6:27 PM,Dec 07,58,74,-108,
ALA vs OKLA,6:17 PM,Dec 07,58,75,-108,
ALA vs OKLA,5:37 PM,Dec 07,59,75,-108,
ALA vs OKLA,4:55 PM,Dec 07,58,74,-108,7
ALA vs OKLA,4:52 PM,Dec 07,58,74,-115,
ALA vs OKLA,4:51 PM,Dec 07,58,75,-115,-7
ALA vs OKLA,4:42 PM,Dec 07,58,75,-108,7
ALA vs OKLA,4:29 PM,Dec 07,58,75,-115,-7
ALA vs OKLA,4:01 PM,Dec 07,58,75,-108,7
ALA vs OKLA,3:57 PM,Dec 07,58,75,-115,
ALA vs OKLA,3:40 PM,Dec 07,59,74,-115,5
ALA vs OKLA,3:07 PM,Dec 07,59,74,-120,
ALA vs OKLA,3:02 PM,Dec 07,60,74,-120,
ALA vs OKLA,2:37 PM,Dec 07,61,75,-120,
ALA vs OKLA,2:12 PM,Dec 07,62,75,-120,
ALA vs OKLA,1:52 PM,Dec 07,63,75,-120,
ALA vs OKLA,1:47 PM,Dec 07,64,75,-120,
ALA vs OKLA,1:37 PM,Dec 07,66,75,-120,
ALA vs OKLA,1:32 PM,Dec 07,67,75,-120,
ALA vs OKLA,1:27 PM,Dec 07,67,76,-120,
ALA vs OKLA,1:25 PM,Dec 07,68,76,-120,
ALA vs OKLA,1:24 PM,Dec 07,68,76,-120,
ALA vs OKLA,1:22 PM,Dec 07,68,76,-120,
ALA vs OKLA,1:19 PM,Dec 07,71,94,-120,
ALA vs OKLA,1:17 PM,Dec 07,71,94,-120,
ALA vs OKLA,1:17 PM,Dec 07,70,92,-120,-5
MIA vs TXAM,8:22 PM,Dec 16,27,57,+150,-3
MIA vs TXAM,6:17 PM,Dec 16,27,58,+153,
MIA vs TXAM,5:32 PM,Dec 16,27,57,+153,3
MIA vs TXAM,5:14 PM,Dec 16,27,58,+150,-6
MIA vs TXAM,5:02 PM,Dec 16,27,58,+156,
MIA vs TXAM,4:21 PM,Dec 16,27,57,+156,6
MIA vs TXAM,4:18 PM,Dec 16,27,57,+150,-6
MIA vs TXAM,11:42 AM,Dec 16,27,57,+156,6
MIA vs TXAM,11:38 AM,Dec 16,27,57,+150,-6
MIA vs TXAM,6:37 AM,Dec 16,27,57,+156,
MIA vs TXAM,7:10 PM,Dec 15,27,58,+156,-11
MIA vs TXAM,5:10 PM,Dec 15,27,58,+167,9
MIA vs TXAM,10:53 AM,Dec 15,27,58,+158,
MIA vs TXAM,10:52 AM,Dec 15,27,58,+158,
MIA vs TXAM,10:45 AM,Dec 15,27,57,+158,
MIA vs TXAM,10:42 AM,Dec 15,27,57,+158,-2
MIA vs TXAM,8:37 AM,Dec 15,27,58,+160,
MIA vs TXAM,8:36 AM,Dec 15,27,58,+160,
MIA vs TXAM,8:06 AM,Dec 15,27,58,+160,-2
MIA vs TXAM,12:43 AM,Dec 15,27,58,+162,
MIA vs TXAM,12:13 AM,Dec 15,27,66,+162,
MIA vs TXAM,11:15 PM,Dec 14,27,66,+162,
MIA vs TXAM,11:13 PM,Dec 14,27,66,+162,
MIA vs TXAM,11:09 PM,Dec 14,27,66,+162,
MIA vs TXAM,11:07 PM,Dec 14,27,66,+162,
MIA vs TXAM,10:29 PM,Dec 14,27,66,+162,
MIA vs TXAM,10:28 PM,Dec 14,27,66,+162,
MIA vs TXAM,10:26 PM,Dec 14,27,66,+162,
MIA vs TXAM,10:22 PM,Dec 14,27,66,+162,
MIA vs TXAM,10:20 PM,Dec 14,27,66,+162,
MIA vs TXAM,10:18 PM,Dec 14,27,66,+162,
MIA vs TXAM,10:14 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:50 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:49 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:47 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:43 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:41 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:39 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:34 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:33 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:33 PM,Dec 14,27,66,+162,
MIA vs TXAM,9:31 PM,Dec 14,27,65,+162,
MIA vs TXAM,9:30 PM,Dec 14,27,65,+162,
MIA vs TXAM,9:16 PM,Dec 14,27,65,+162,
MIA vs TXAM,8:56 PM,Dec 14,27,65,+162,
MIA vs TXAM,8:48 PM,Dec 14,27,65,+162,2
MIA vs TXAM,7:58 PM,Dec 14,27,65,+160,
MIA vs TXAM,7:56 PM,Dec 14,27,66,+160,
MIA vs TXAM,7:52 PM,Dec 14,27,66,+160,
MIA vs TXAM,7:46 PM,Dec 14,27,66,+160,
MIA vs TXAM,7:45 PM,Dec 14,27,66,+160,
MIA vs TXAM,5:08 PM,Dec 14,27,66,+160,
MIA vs TXAM,7:22 AM,Dec 14,27,66,+160,-3
MIA vs TXAM,6:47 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:45 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,6:42 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:39 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,6:37 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:34 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,6:31 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:28 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,6:26 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:22 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,6:20 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:17 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,6:14 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:12 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,6:09 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:06 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,6:04 AM,Dec 14,27,66,+163,5
MIA vs TXAM,6:01 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:58 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:55 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:53 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:50 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:47 AM,Dec 14,27,66,+163,5
